measured_at,run_id,backend,page,trait,cer,problem,structure,backend_status,prompt_sha,render_version,endpoint,served_by,prompt_tokens,completion_tokens,reasoning_tokens,cost
2026-09-09T10:16:10.307Z,34338521871,openrouter/google/gemini-3.1-flash-lite,14,margin-note,0.189744,,,pass,635b0b92a4432be2,31,google-ai-studio,Google AI Studio,1159,104,0,0.00044575
2026-09-09T10:16:10.307Z,34338521871,openrouter/google/gemini-3.1-flash-lite,15,tall-scrolled,0.013289,,,pass,635b0b92a4432be2,31,google-ai-studio,Google AI Studio,1175,92,0,0.00043175
2026-09-09T10:16:10.307Z,34338521871,openrouter/google/gemma-4-31b-it,01,clean-prose,,unavailable,,unknown,635b0b92a4432be2,31,,,,,,
2026-09-09T10:16:10.307Z,34338521871,openrouter/google/gemma-4-31b-it,02,rushed-prose,,unavailable,,unknown,635b0b92a4432be2,31,,,,,,
2026-09-09T10:16:10.307Z,34338521871,openrouter/google/gemma-4-31b-it,03,bulleted-list,,unavailable,,unknown,635b0b92a4432be2,31,,,,,,
2026-09-09T10:16:10.307Z,34338521871,openrouter/google/gemma-4-31b-it,04,numbered-list,,unavailable,,unknown,635b0b92a4432be2,31,,,,,,
2026-09-09T10:16:10.307Z,34338521871,openrouter/google/gemma-4-31b-it,05,table,,unavailable,,unknown,635b0b92a4432be2,31,,,,,,
2026-09-09T10:16:10.307Z,34338521871,openrouter/google/gemma-4-31b-it,06,formula,,unavailable,,unknown,635b0b92a4432be2,31,,,,,,
2026-09-09T10:16:10.307Z,34338521871,openrouter/google/gemma-4-31b-it,07,mixed-language,,unavailable,,unknown,635b0b92a4432be2,31,,,,,,
2026-09-09T10:16:10.307Z,34338521871,openrouter/google/gemma-4-31b-it,08,diagram,,unavailable,,unknown,635b0b92a4432be2,31,,,,,,
2026-09-09T10:16:10.307Z,34338521871,openrouter/google/gemma-4-31b-it,09,nearly-empty,,unavailable,,unknown,635b0b92a4432be2,31,,,,,,
2026-09-09T10:16:10.307Z,34338521871,openrouter/google/gemma-4-31b-it,10,dense,,unavailable,,unknown,635b0b92a4432be2,31,,,,,,
2026-09-09T10:16:10.307Z,34338521871,openrouter/google/gemma-4-31b-it,11,numbers,,unavailable,,unknown,635b0b92a4432be2,31,,,,,,
2026-09-09T10:16:10.307Z,34338521871,openrouter/google/gemma-4-31b-it,12,special-chars,,unavailable,,unknown,635b0b92a4432be2,31,,,,,,
2026-09-09T10:16:10.307Z,34338521871,openrouter/google/gemma-4-31b-it,13,corrections,,unavailable,,unknown,635b0b92a4432be2,31,,,,,,
2026-09-09T10:16:10.307Z,34338521871,openrouter/google/gemma-4-31b-it,14,margin-note,,unavailable,,unknown,635b0b92a4432be2,31,,,,,,
2026-09-09T10:16:10.307Z,34338521871,openrouter/google/gemma-4-31b-it,15,tall-scrolled,,unavailable,,unknown,635b0b92a4432be2,31,,,,,,
2026-09-09T10:16:10.307Z,34338521871,openrouter/openai/gpt-4o,01,clean-prose,0.000000,,,pass,635b0b92a4432be2,31,openai,OpenAI,1199,120,0,0.00419750
2026-09-09T10:16:10.307Z,34338521871,openrouter/openai/gpt-4o,02,rushed-prose,0.026000,,,pass,635b0b92a4432be2,31,openai,OpenAI,1199,121,0,0.00420750
2026-09-09T10:16:10.307Z,34338521871,openrouter/openai/gpt-4o,03,bulleted-list,0.005102,,list:ok,pass,635b0b92a4432be2,31,openai,OpenAI,859,58,0,0.00272750
2026-09-09T10:16:10.307Z,34338521871,openrouter/openai/gpt-4o,04,numbered-list,0.012821,,list:ok,pass,635b0b92a4432be2,31,openai,OpenAI,1199,83,0,0.00382750
2026-09-09T10:16:10.307Z,34338521871,openrouter/openai/gpt-4o,05,table,0.000000,,table:ok,pass,635b0b92a4432be2,31,openai,OpenAI,519,98,0,0.00227750
2026-09-09T10:16:10.307Z,34338521871,openrouter/openai/gpt-4o,06,formula,0.023810,,,pass,635b0b92a4432be2,31,openai,OpenAI,859,62,0,0.00276750
2026-09-09T10:16:10.307Z,34338521871,openrouter/openai/gpt-4o,07,mixed-language,0.004773,,,pass,635b0b92a4432be2,31,openai,OpenAI,1199,92,0,0.00391750
2026-09-09T10:16:10.307Z,34338521871,openrouter/openai/gpt-4o,08,diagram,0.645833,,,pass,635b0b92a4432be2,31,openai,OpenAI,519,23,0,0.00152750
2026-09-09T10:16:10.307Z,34338521871,openrouter/openai/gpt-4o,09,nearly-empty,0.000000,,,pass,635b0b92a4432be2,31,openai,OpenAI,519,5,0,0.00134750
2026-09-09T10:16:10.307Z,34338521871,openrouter/openai/gpt-4o,10,dense,0.009512,,,pass,635b0b92a4432be2,31,openai,OpenAI,1539,208,0,0.00592750
2026-09-09T10:16:10.307Z,34338521871,openrouter/openai/gpt-4o,11,numbers,0.031884,,,pass,635b0b92a4432be2,31,openai,OpenAI,859,137,0,0.00351750
2026-09-09T10:16:10.307Z,34338521871,openrouter/openai/gpt-4o,12,special-chars,0.030812,,,pass,635b0b92a4432be2,31,openai,OpenAI,1199,108,0,0.00407750
2026-09-09T10:16:10.307Z,34338521871,openrouter/openai/gpt-4o,13,corrections,0.146018,,,pass,635b0b92a4432be2,31,openai,OpenAI,1199,61,0,0.00360750
2026-09-09T10:16:10.307Z,34338521871,openrouter/openai/gpt-4o,14,margin-note,0.046154,,,pass,635b0b92a4432be2,31,openai,OpenAI,859,86,0,0.00300750
2026-09-09T10:16:10.307Z,34338521871,openrouter/openai/gpt-4o,15,tall-scrolled,0.332226,,,pass,635b0b92a4432be2,31,openai,OpenAI,859,86,0,0.00300750
2026-09-09T10:16:10.307Z,34338521871,openrouter/qwen/qwen3-vl-235b-a22b-instruct,01,clean-prose,,unavailable,,unknown,635b0b92a4432be2,31,,,,,,
2026-09-09T10:16:10.307Z,34338521871,openrouter/qwen/qwen3-vl-235b-a22b-instruct,02,rushed-prose,0.008000,,,unknown,635b0b92a4432be2,31,deepinfra/fp8,DeepInfra,1632,147,0,0.00045576
2026-09-09T10:16:10.307Z,34338521871,openrouter/qwen/qwen3-vl-235b-a22b-instruct,03,bulleted-list,0.005102,,list:ok,unknown,635b0b92a4432be2,31,deepinfra/fp8,DeepInfra,768,70,0,0.00021520
2026-09-09T10:16:10.307Z,34338521871,openrouter/qwen/qwen3-vl-235b-a22b-instruct,04,numbered-list,0.012821,,list:ok,unknown,635b0b92a4432be2,31,deepinfra/fp8,DeepInfra,1095,84,0,0.00029292
2026-09-09T10:16:10.307Z,34338521871,openrouter/qwen/qwen3-vl-235b-a22b-instruct,05,table,0.049080,,table:ok,unknown,635b0b92a4432be2,31,deepinfra/fp8,DeepInfra,576,104,0,0.00020672
2026-09-09T10:16:10.307Z,34338521871,openrouter/qwen/qwen3-vl-235b-a22b-instruct,06,formula,0.220238,,,unknown,635b0b92a4432be2,31,deepinfra/fp8,DeepInfra,824,77,0,0.00023256
2026-09-09T10:16:10.307Z,34338521871,openrouter/qwen/qwen3-vl-235b-a22b-instruct,07,mixed-language,0.002387,,,unknown,635b0b92a4432be2,31,deepinfra/fp8,DeepInfra,1300,107,0,0.00035416
2026-09-09T10:16:10.307Z,34338521871,openrouter/qwen/qwen3-vl-235b-a22b-instruct,08,diagram,0.354167,,,unknown,635b0b92a4432be2,31,deepinfra/fp8,DeepInfra,434,25,0,0.00010880
2026-09-09T10:16:10.307Z,34338521871,openrouter/qwen/qwen3-vl-235b-a22b-instruct,09,nearly-empty,0.000000,,,unknown,635b0b92a4432be2,31,deepinfra/fp8,DeepInfra,180,6,0,0.00004128
2026-09-09T10:16:10.307Z,34338521871,openrouter/qwen/qwen3-vl-235b-a22b-instruct,10,dense,0.016647,,,unknown,635b0b92a4432be2,31,deepinfra/fp8,DeepInfra,1526,246,0,0.00052168
2026-09-09T10:16:10.307Z,34338521871,openrouter/qwen/qwen3-vl-235b-a22b-instruct,11,numbers,0.026087,,,unknown,635b0b92a4432be2,31,deepinfra/fp8,DeepInfra,1422,188,0,0.00044984
2026-09-09T10:16:10.307Z,34338521871,openrouter/qwen/qwen3-vl-235b-a22b-instruct,12,special-chars,0.042017,,,unknown,635b0b92a4432be2,31,deepinfra/fp8,DeepInfra,1412,129,0,0.00039592
2026-09-09T10:16:10.307Z,34338521871,openrouter/qwen/qwen3-vl-235b-a22b-instruct,13,corrections,0.115044,,,unknown,635b0b92a4432be2,31,deepinfra/fp8,DeepInfra,1032,75,0,0.00027240
2026-09-09T10:16:10.307Z,34338521871,openrouter/qwen/qwen3-vl-235b-a22b-instruct,14,margin-note,0.056410,,,unknown,635b0b92a4432be2,31,deepinfra/fp8,DeepInfra,1835,105,0,0.00045940
2026-09-09T10:16:10.307Z,34338521871,openrouter/qwen/qwen3-vl-235b-a22b-instruct,15,tall-scrolled,0.009967,,,unknown,635b0b92a4432be2,31,deepinfra/fp8,DeepInfra,6387,94,0,0.00136012
2026-09-09T10:16:10.307Z,34338521871,openrouter/qwen/qwen3-vl-8b-instruct,01,clean-prose,0.016000,,,unknown,635b0b92a4432be2,31,parasail/bf16,Parasail,1488,147,0,0.00048225
2026-09-09T10:16:10.307Z,34338521871,openrouter/qwen/qwen3-vl-8b-instruct,02,rushed-prose,0.110000,,,unknown,635b0b92a4432be2,31,parasail/bf16,Parasail,1632,165,0,0.00053175
2026-09-09T10:16:10.307Z,34338521871,openrouter/qwen/qwen3-vl-8b-instruct,03,bulleted-list,0.010204,,list:ok,unknown,635b0b92a4432be2,31,parasail/bf16,Parasail,768,69,0,0.00023335
2026-09-09T10:16:10.307Z,34338521871,openrouter/qwen/qwen3-vl-8b-instruct,04,numbered-list,0.012821,,list:ok,unknown,635b0b92a4432be2,31,parasail/bf16,Parasail,1095,83,0,0.00032560
2026-09-09T10:16:10.307Z,34338521871,openrouter/qwen/qwen3-vl-8b-instruct,05,table,0.042945,,table:ok,unknown,635b0b92a4432be2,31,parasail/bf16,Parasail,576,104,0,0.00022200
2026-09-09T10:16:10.307Z,34338521871,openrouter/qwen/qwen3-vl-8b-instruct,06,formula,0.017857,,,unknown,635b0b92a4432be2,31,parasail/bf16,Parasail,824,64,0,0.00025400
2026-09-09T10:16:10.307Z,34338521871,openrouter/qwen/qwen3-vl-8b-instruct,07,mixed-language,0.002387,,,unknown,635b0b92a4432be2,31,parasail/bf16,Parasail,1300,107,0,0.00039485
2026-09-09T10:16:10.307Z,34338521871,openrouter/qwen/qwen3-vl-8b-instruct,08,diagram,0.291667,,,unknown,635b0b92a4432be2,31,parasail/bf16,Parasail,434,24,0,0.00011610
2026-09-09T10:16:10.307Z,34338521871,openrouter/qwen/qwen3-vl-8b-instruct,09,nearly-empty,,unavailable,,unknown,635b0b92a4432be2,31,,,,,,
2026-09-09T10:16:10.307Z,34338521871,openrouter/qwen/qwen3-vl-8b-instruct,10,dense,0.051130,,,unknown,635b0b92a4432be2,31,parasail/bf16,Parasail,1526,249,0,0.00056825
2026-09-09T10:16:10.307Z,34338521871,openrouter/qwen/qwen3-vl-8b-instruct,11,numbers,0.034783,,,unknown,635b0b92a4432be2,31,parasail/bf16,Parasail,1422,187,0,0.00048535
2026-09-09T10:16:10.307Z,34338521871,openrouter/qwen/qwen3-vl-8b-instruct,12,special-chars,0.028011,,,unknown,635b0b92a4432be2,31,parasail/bf16,Parasail,1412,126,0,0.00043710
2026-09-09T10:16:10.307Z,34338521871,openrouter/qwen/qwen3-vl-8b-instruct,13,corrections,0.154867,,,unknown,635b0b92a4432be2,31,parasail/bf16,Parasail,1032,75,0,0.00030385
2026-09-09T10:16:10.307Z,34338521871,openrouter/qwen/qwen3-vl-8b-instruct,14,margin-note,0.076923,,,unknown,635b0b92a4432be2,31,parasail/bf16,Parasail,1835,104,0,0.00052635
2026-09-09T10:16:10.307Z,34338521871,openrouter/qwen/qwen3-vl-8b-instruct,15,tall-scrolled,0.009967,,,unknown,635b0b92a4432be2,31,parasail/bf16,Parasail,6387,94,0,0.00166725
2026-09-09T10:16:10.307Z,34338521871,openrouter/qwen/qwen3.6-35b-a3b,01,clean-prose,0.006000,,,pass,635b0b92a4432be2,31,darkbloom/fp4,Darkbloom,1342,127,0,0.00015600
2026-09-09T10:16:10.307Z,34338521871,openrouter/qwen/qwen3.6-35b-a3b,02,rushed-prose,0.048000,,,pass,635b0b92a4432be2,31,darkbloom/fp4,Darkbloom,1332,149,0,0.00017090
2026-09-09T10:16:10.307Z,34338521871,openrouter/qwen/qwen3.6-35b-a3b,03,bulleted-list,0.010204,,list:ok,pass,635b0b92a4432be2,31,darkbloom/fp4,Darkbloom,772,58,0,0.00007920
2026-09-09T10:16:10.307Z,34338521871,openrouter/qwen/qwen3.6-35b-a3b,04,numbered-list,0.025641,,list:ok,pass,635b0b92a4432be2,31,darkbloom/fp4,Darkbloom,1099,91,0,0.00011865
2026-09-09T10:16:10.307Z,34338521871,openrouter/qwen/qwen3.6-35b-a3b,05,table,0.036810,,table:ok,pass,635b0b92a4432be2,31,darkbloom/fp4,Darkbloom,580,105,0,0.00010250
2026-09-09T10:16:10.307Z,34338521871,openrouter/qwen/qwen3.6-35b-a3b,06,formula,0.648810,,,pass,635b0b92a4432be2,31,darkbloom/fp4,Darkbloom,828,108,0,0.00011700
2026-09-09T10:16:10.307Z,34338521871,openrouter/qwen/qwen3.6-35b-a3b,07,mixed-language,0.021480,,,pass,635b0b92a4432be2,31,darkbloom/fp4,Darkbloom,1304,111,0,0.00014290
2026-09-09T10:16:10.307Z,34338521871,openrouter/qwen/qwen3.6-35b-a3b,08,diagram,0.520833,,,pass,635b0b92a4432be2,31,darkbloom/fp4,Darkbloom,438,14,0,0.00003170
2026-09-09T10:16:10.307Z,34338521871,openrouter/qwen/qwen3.6-35b-a3b,09,nearly-empty,0.045455,,,pass,635b0b92a4432be2,31,darkbloom/fp4,Darkbloom,160,5,0,0.00001150
2026-09-09T10:16:10.307Z,34338521871,openrouter/qwen/qwen3.6-35b-a3b,10,dense,0.011891,,,pass,635b0b92a4432be2,31,darkbloom/fp4,Darkbloom,1324,218,0,0.00021880
2026-09-09T10:16:10.307Z,34338521871,openrouter/qwen/qwen3.6-35b-a3b,11,numbers,0.081159,,,pass,635b0b92a4432be2,31,darkbloom/fp4,Darkbloom,1321,198,0,0.00020465
2026-09-09T10:16:10.307Z,34338521871,openrouter/qwen/qwen3.6-35b-a3b,12,special-chars,0.036415,,,pass,635b0b92a4432be2,31,darkbloom/fp4,Darkbloom,1342,127,0,0.00015600
2026-09-09T10:16:10.307Z,34338521871,openrouter/qwen/qwen3.6-35b-a3b,13,corrections,0.190265,,,pass,635b0b92a4432be2,31,darkbloom/fp4,Darkbloom,1036,78,0,0.00010640
2026-09-09T10:16:10.307Z,34338521871,openrouter/qwen/qwen3.6-35b-a3b,14,margin-note,0.102564,,,pass,635b0b92a4432be2,31,darkbloom/fp4,Darkbloom,1348,102,0,0.00013880
2026-09-09T10:16:10.307Z,34338521871,openrouter/qwen/qwen3.6-35b-a3b,15,tall-scrolled,0.013289,,,pass,635b0b92a4432be2,31,darkbloom/fp4,Darkbloom,1360,94,0,0.00013380
2026-09-10T07:59:47.581Z,34452718280,vision/apple,01,clean-prose,0.124000,,,pass,,31,,,,,,
2026-09-10T07:59:47.581Z,34452718280,vision/apple,02,rushed-prose,0.292000,,,pass,,31,,,,,,
2026-09-10T07:59:47.581Z,34452718280,vision/apple,03,bulleted-list,0.137755,,list:ok,pass,,31,,,,,,
2026-09-10T07:59:47.581Z,34452718280,vision/apple,04,numbered-list,0.060897,,list:ok,pass,,31,,,,,,
2026-09-10T07:59:47.581Z,34452718280,vision/apple,05,table,0.717791,,table:lost,pass,,31,,,,,,
2026-09-10T07:59:47.581Z,34452718280,vision/apple,06,formula,0.261905,,,pass,,31,,,,,,
2026-09-10T07:59:47.581Z,34452718280,vision/apple,07,mixed-language,0.128878,,,pass,,31,,,,,,
2026-09-10T07:59:47.581Z,34452718280,vision/apple,08,diagram,0.562500,,,pass,,31,,,,,,
2026-09-10T07:59:47.581Z,34452718280,vision/apple,09,nearly-empty,0.409091,,,pass,,31,,,,,,
2026-09-10T07:59:47.581Z,34452718280,vision/apple,10,dense,0.248514,,,pass,,31,,,,,,
2026-09-10T07:59:47.581Z,34452718280,vision/apple,11,numbers,0.156522,,,pass,,31,,,,,,
2026-09-10T07:59:47.581Z,34452718280,vision/apple,12,special-chars,0.114846,,,pass,,31,,,,,,
2026-09-10T07:59:47.581Z,34452718280,vision/apple,13,corrections,0.225664,,,pass,,31,,,,,,
2026-09-10T07:59:47.581Z,34452718280,vision/apple,14,margin-note,0.146154,,,pass,,31,,,,,,
2026-09-10T07:59:47.581Z,34452718280,vision/apple,15,tall-scrolled,0.086379,,,pass,,31,,,,,,
